city,datetime,month,hour,air_temperature_c,relative_humidity_pct,wind_speed_mps,solar_elevation_deg,tmrt_c,utci_c,thermal_stress_category_he,thermal_stress_category_en
turin,2024-09-14T00:00,9,0,9.5,72,1.58,-40.8,4.35,7.92,עומס קור קל,Slight Cold Stress
turin,2024-09-14T03:00,9,3,11.0,59,2.32,-21.9,1.53,7.47,עומס קור קל,Slight Cold Stress
turin,2024-09-14T06:00,9,6,8.6,69,2.26,8.7,0.0,5.32,עומס קור קל,Slight Cold Stress
turin,2024-09-14T09:00,9,9,12.3,64,0.54,37.7,29.51,19.63,אזור נוחות תרמית (ללא עומס),No Thermal Stress (Comfort)
turin,2024-09-14T12:00,9,12,19.5,33,1.36,47.6,46.02,28.24,עומס חום בינוני,Moderate Heat Stress
turin,2024-09-14T15:00,9,15,22.7,29,0.89,27.2,52.37,31.89,עומס חום בינוני,Moderate Heat Stress
turin,2024-09-14T18:00,9,18,21.5,41,1.56,-3.9,13.45,19.27,אזור נוחות תרמית (ללא עומס),No Thermal Stress (Comfort)
turin,2024-09-14T21:00,9,21,14.2,68,1.92,-32.0,5.33,11.15,אזור נוחות תרמית (ללא עומס),No Thermal Stress (Comfort)
turin,2024-09-15T00:00,9,0,11.0,81,1.62,-41.1,2.12,7.73,עומס קור קל,Slight Cold Stress
turin,2024-09-15T03:00,9,3,12.8,65,0.36,-22.2,3.56,9.21,אזור נוחות תרמית (ללא עומס),No Thermal Stress (Comfort)
turin,2024-09-15T06:00,9,6,8.9,87,1.61,8.5,-0.12,5.43,עומס קור קל,Slight Cold Stress
turin,2024-09-15T09:00,9,9,12.4,74,0.63,37.4,29.05,19.47,אזור נוחות תרמית (ללא עומס),No Thermal Stress (Comfort)
turin,2024-09-15T12:00,9,12,20.0,47,1.04,47.2,46.8,28.8,עומס חום בינוני,Moderate Heat Stress
turin,2024-09-15T15:00,9,15,24.8,37,2.66,26.8,53.2,32.93,עומס חום חזק,Strong Heat Stress
turin,2024-09-15T18:00,9,18,24.3,48,0.71,-4.3,16.09,22.07,אזור נוחות תרמית (ללא עומס),No Thermal Stress (Comfort)
turin,2024-09-15T21:00,9,21,17.9,66,1.49,-32.4,9.6,15.31,אזור נוחות תרמית (ללא עומס),No Thermal Stress (Comfort)
turin,2024-09-16T00:00,9,0,13.3,79,2.15,-41.5,4.75,10.3,אזור נוחות תרמית (ללא עומס),No Thermal Stress (Comfort)
turin,2024-09-16T03:00,9,3,12.3,72,1.65,-22.4,3.28,9.06,אזור נוחות תרמית (ללא עומס),No Thermal Stress (Comfort)
turin,2024-09-16T06:00,9,6,10.5,86,1.4,8.2,7.92,10.06,אזור נוחות תרמית (ללא עומס),No Thermal Stress (Comfort)
turin,2024-09-16T09:00,9,9,13.8,77,0.54,37.1,27.81,19.68,אזור נוחות תרמית (ללא עומס),No Thermal Stress (Comfort)
turin,2024-09-16T12:00,9,12,19.9,52,0.6,46.8,49.03,29.49,עומס חום בינוני,Moderate Heat Stress
turin,2024-09-16T15:00,9,15,22.7,41,2.62,26.5,51.31,31.12,עומס חום בינוני,Moderate Heat Stress
turin,2024-09-16T18:00,9,18,21.4,54,1.08,-4.6,19.74,21.38,אזור נוחות תרמית (ללא עומס),No Thermal Stress (Comfort)
turin,2024-09-16T21:00,9,21,17.1,61,1.91,-32.8,14.77,16.75,אזור נוחות תרמית (ללא עומס),No Thermal Stress (Comfort)
turin,2024-09-17T00:00,9,0,13.9,75,1.61,-41.9,6.46,11.43,אזור נוחות תרמית (ללא עומס),No Thermal Stress (Comfort)
turin,2024-09-17T03:00,9,3,14.4,65,1.41,-22.6,5.53,11.36,אזור נוחות תרמית (ללא עומס),No Thermal Stress (Comfort)
turin,2024-09-17T06:00,9,6,11.7,80,0.72,8.0,2.94,8.34,עומס קור קל,Slight Cold Stress
turin,2024-09-17T09:00,9,9,14.1,79,1.24,36.8,26.04,19.13,אזור נוחות תרמית (ללא עומס),No Thermal Stress (Comfort)
turin,2024-09-17T12:00,9,12,17.9,66,3.2,46.4,47.57,27.34,עומס חום בינוני,Moderate Heat Stress
turin,2024-09-17T15:00,9,15,15.6,77,1.28,26.1,30.34,21.36,אזור נוחות תרמית (ללא עומס),No Thermal Stress (Comfort)
